time value
2015-06-30 100
2015-07-01 100.0418020275
2015-07-02 100.924886008247
2015-07-06 99.5614865725233
2015-07-07 100.549530670092
2015-07-08 98.2131444716318
2015-07-09 99.8780152223505
2015-07-10 101.515289822852
2015-07-13 100.674461090926
2015-07-14 102.220388692526
2015-07-15 102.902821293762
2015-07-16 103.910617686966
2015-07-17 104.625272463987
2015-07-20 105.138162661862
2015-07-21 104.833679242578
2015-07-22 103.99279964482
2015-07-23 103.815978665123
2015-07-24 102.152493316048
2015-07-27 101.00088115009
2015-07-28 102.191868677846
2015-07-29 102.581156106193
2015-07-30 102.87813324519
2015-07-31 103.971516167417
2015-08-03 103.332875874474
2015-08-04 103.399541153839
2015-08-05 103.981432973019
2015-08-06 103.553520374837
2015-08-07 103.418819124147
2015-08-10 103.680091448193
2015-08-11 103.016317556813
2015-08-12 101.717139926366
2015-08-13 100.783107665657
2015-08-14 100.698700603697
2015-08-17 101.174288670259
2015-08-18 101.46317765529
2015-08-19 100.635510592703
2015-08-20 98.2717105462129
2015-08-21 94.4308084255621
2015-08-24 89.0091652261303
2015-08-25 88.755505982005
2015-08-26 90.8758811533401
2015-08-27 93.7675069621186
2015-08-28 95.0898938973257
2015-08-31 95.1234581839643
2015-09-01 92.0132680507748
2015-09-02 93.0754001505798
2015-09-03 92.9418440794033
2015-09-04 91.8835995313305
2015-09-08 94.9351610846336
2015-09-09 93.4668343620596
2015-09-10 93.7011666670129
2015-09-11 93.2236767466112
2015-09-14 92.1183562150396
2015-09-15 93.0868693226236
2015-09-16 94.2694444416055
2015-09-17 94.5004617816709
2015-09-18 92.5281939710687
2015-09-21 92.6103430169424
2015-09-22 91.3702228814505
2015-09-23 92.1995212491923
2015-09-24 92.3952959146542
2015-09-25 92.5887764153035
2015-09-28 89.5370423644945
2015-09-29 89.2430769185605
