time value
2013-01-02 100.000223809524
2013-01-03 99.8291521534567
2013-01-04 100.680783129368
2013-01-07 100.215455505447
2013-01-08 99.8957121335801
2013-01-09 100.212915270841
2013-01-10 100.626209620473
2013-01-11 100.668062472754
2013-01-14 100.297773005721
2013-01-15 99.514040912407
2013-01-16 99.0733799351333
2013-01-17 99.7596214710879
2013-01-18 100.146741607605
2013-01-21 99.6194419144818
2013-01-22 99.6450100544824
2013-01-23 99.4440298603784
2013-01-24 100.108025611232
2013-01-25 100.921320113253
2013-01-28 99.7136921910486
2013-01-29 100.022639793724
2013-01-30 100.425433916179
2013-01-31 99.9478247374081
2013-02-01 99.9481033586743
2013-02-04 98.6365947213186
2013-02-05 98.6386468775221
2013-02-06 99.5696531495048
2013-02-07 98.9684075163956
2013-02-08 99.0040164470011
2013-02-11 99.1714080650615
2013-02-12 100.103178647871
2013-02-13 99.5304154003525
2013-02-14 99.4381293404281
2013-02-15 99.3388539767547
2013-02-18 99.935897636485
2013-02-19 100.261451684332
2013-02-20 100.250512567844
2013-02-21 99.3736209731121
2013-02-22 100.616497718972
2013-02-25 101.213378673722
2013-02-26 100.252953147264
2013-02-27 101.495519272896
2013-02-28 102.302495859223
2013-03-01 102.302741184675
2013-03-04 102.506386430472
2013-03-05 103.363374433388
2013-03-06 104.051735808036
2013-03-07 104.19643261885
2013-03-08 104.920955947819
2013-03-11 104.779381101494
2013-03-12 104.621617319651
2013-03-13 104.377273980286
2013-03-14 105.247261331039
2013-03-15 105.640694428114
2013-03-18 104.494344618411
2013-03-19 105.55614570782
2013-03-20 105.806249421155
2013-03-21 105.778467792244
2013-03-22 105.161640318107
2013-03-25 105.385973763031
2013-03-26 105.53505480775
2013-03-27 105.802834064913
2013-03-28 105.723613637263
2013-04-02 106.431824834831
2013-04-03 106.828233661569
2013-04-04 107.407623413701
2013-04-05 106.785242397906
2013-04-08 106.23908212553
2013-04-09 105.931330348616
2013-04-10 106.519994299309
2013-04-11 107.14402790196
2013-04-12 106.56904650144
2013-04-15 105.77881157635
2013-04-16 106.152661661892
2013-04-17 105.76361421657
2013-04-18 104.943971103825
2013-04-19 105.395661838109
2013-04-22 105.607141937234
2013-04-23 106.277093884501
2013-04-24 107.3842584268
2013-04-25 107.772492148519
2013-04-26 107.565012061976
2013-04-29 107.940353646221
2013-04-30 108.284496595645
2013-05-02 108.25688891383
2013-05-03 109.098462156915
2013-05-06 109.113141444425
2013-05-07 110.090023066096
2013-05-08 110.687622169268
2013-05-09 110.395306658857
2013-05-10 111.19549609658
2013-05-13 111.422808340799
2013-05-14 111.816550587887
2013-05-15 112.609472390573
2013-05-16 112.661259080897
2013-05-17 113.27193381134
2013-05-20 113.745218457262
2013-05-21 114.032664746895
2013-05-22 114.355672768417
2013-05-23 111.534460538349
2013-05-24 111.953845313112
2013-05-27 111.427604470603
2013-05-28 112.172579877039
2013-05-29 111.480051156387
2013-05-30 110.426752827953
2013-05-31 109.961456304399
2013-06-03 109.961694606737
2013-06-04 110.340094125849
2013-06-05 108.443078434443
2013-06-06 108.156167532112
2013-06-07 108.94261883407
2013-06-10 110.304832262386
2013-06-11 109.207988058524
2013-06-12 108.679098619137
2013-06-13 107.412921975733
2013-06-14 108.065347817424
2013-06-17 109.386955822611
2013-06-18 109.493452828735
2013-06-19 109.236760236401
2013-06-20 107.213178327886
2013-06-21 107.41063386318
2013-06-24 106.872933318293
2013-06-25 107.253447280299
2013-06-26 107.722456069352
2013-06-27 109.11592977771
2013-06-28 109.710522450884
2013-07-01 109.710787010621
2013-07-02 109.647538862286
2013-07-03 109.341807336536
2013-07-04 109.810220962521
2013-07-05 110.35232963982
2013-07-08 110.943647000468
2013-07-09 111.969277392376
2013-07-10 111.892246062079
2013-07-11 112.885829927158
2013-07-12 112.336687733464
2013-07-15 112.444492865672
2013-07-16 112.371218823307
2013-07-17 112.398695523331
2013-07-18 113.010604486405
2013-07-19 112.569097394205
2013-07-22 112.390851169159
2013-07-23 112.677356332948
2013-07-24 112.668116067232
2013-07-25 111.999427924599
2013-07-26 111.101152397754
2013-07-29 110.363064071787
2013-07-30 110.877776442479
2013-07-31 110.487683847024
2013-08-01 110.487955611943
2013-08-02 111.268601237091
2013-08-05 110.584231329463
2013-08-06 110.504659140712
2013-08-07 109.368957945224
2013-08-08 109.323789759484
2013-08-09 109.203438317279
2013-08-12 109.185417705213
2013-08-13 110.08362221717
2013-08-14 110.061247911867
2013-08-15 108.882090886951
2013-08-16 108.655524905318
2013-08-19 108.53811906358
2013-08-20 107.59395611798
2013-08-21 107.313612754781
2013-08-22 107.545055361974
2013-08-23 108.236061175929
2013-08-26 107.850956904939
2013-08-27 106.8640618606
2013-08-28 106.582689788099
2013-08-29 107.071117299485
2013-08-30 106.799474189374
2013-09-02 106.799742431326
2013-09-03 107.401191477354
2013-09-04 107.760394071374
2013-09-05 107.862621716152
2013-09-06 107.557288463662
2013-09-09 108.598993109834
2013-09-10 109.486551247156
2013-09-11 109.578765092862
2013-09-12 109.31314666087
2013-09-13 109.60642906909
2013-09-16 110.153531765055
2013-09-17 109.920128065706
2013-09-18 110.638040121208
2013-09-19 111.11066253617
2013-09-20 110.008321447277
2013-09-23 109.691155880286
2013-09-24 109.744762379543
2013-09-25 109.587909370921
2013-09-26 110.027715608333
2013-09-27 109.73025382449
2013-09-30 108.826907237957
2013-10-01 108.827175529815
2013-10-02 107.865452692188
2013-10-03 107.570518303349
2013-10-04 107.349665629981
2013-10-07 106.896436455908
2013-10-08 106.594354093478
2013-10-09 106.793431524406
2013-10-10 108.232671395025
2013-10-11 108.871788784575
2013-10-14 108.709207641601
2013-10-15 108.691765178312
2013-10-16 109.35793511145
2013-10-17 109.483466360853
2013-10-18 109.384670089397
2013-10-21 109.391873887871
2013-10-22 109.745744035969
2013-10-23 108.915009073177
2013-10-24 109.273587102377
2013-10-25 108.714867674935
2013-10-28 109.161926420813
2013-10-29 109.338273294847
2013-10-30 109.558672437235
2013-10-31 109.165511851559
2013-11-01 109.165781391374
2013-11-04 109.720563916137
2013-11-05 109.842600715046
2013-11-06 110.46844305982
2013-11-07 109.985263729141
2013-11-08 110.195695259641
2013-11-11 110.970610316243
2013-11-12 111.308243179148
2013-11-13 111.135716132813
2013-11-14 111.924510067936
2013-11-15 112.469873882861
2013-11-18 112.379288408898
2013-11-19 112.208051506788
2013-11-20 112.006883604977
2013-11-21 112.65893300317
2013-11-22 113.028968529662
2013-11-25 112.991189433713
2013-11-26 112.821833231258
2013-11-27 112.91545488592
2013-11-28 113.336104627692
2013-11-29 112.997780403958
2013-12-02 112.998061922713
2013-12-03 112.513808751485
2013-12-04 111.694458244894
2013-12-05 111.034423686819
2013-12-06 111.825769847373
2013-12-09 111.87627420083
2013-12-10 111.41264695978
2013-12-11 110.740273491938
2013-12-12 110.138113682018
2013-12-13 110.184337296884
2013-12-16 110.476935234473
2013-12-17 110.450099770506
2013-12-18 111.797571261518
2013-12-19 112.636139480558
2013-12-20 113.025923293812
2013-12-23 113.402995641122
2013-12-24 113.521229583893
2013-12-27 114.331517387691
2013-12-30 114.077666780159
2013-12-31 114.183295741891
2014-01-02 114.183634592242
2014-01-03 114.510673671733
2014-01-06 114.477411966562
2014-01-07 114.76727235884
2014-01-08 115.025297730345
2014-01-09 114.391909766789
2014-01-10 114.626013674659
2014-01-13 114.170284414629
2014-01-14 113.896495683109
2014-01-15 115.209475025477
2014-01-16 114.918001188884
2014-01-17 115.072894274992
2014-01-20 115.047813731987
2014-01-21 115.446788253391
2014-01-22 115.294680240255
2014-01-23 114.473485562431
2014-01-24 112.528234265851
2014-01-27 111.825569058786
2014-01-28 112.094448418935
2014-01-29 112.154802845031
2014-01-30 111.887066537449
2014-01-31 111.537669328304
2014-02-03 111.538015425694
2014-02-04 110.665080438677
2014-02-05 110.901972471459
2014-02-06 111.662572952899
2014-02-07 112.437867984082
2014-02-10 112.264974564974
2014-02-11 113.245059444241
2014-02-12 113.361569584347
2014-02-13 113.452794821258
2014-02-14 113.583554375918
2014-02-17 113.672343118741
2014-02-18 114.055103990252
2014-02-19 113.56196128187
2014-02-20 113.117242875845
2014-02-21 113.87929477454
2014-02-24 114.08101531244
2014-02-25 114.301062938079
