time value.DAX value.Dow.Jones value.Nikkei
2012-02-01 27.3575219043096 36.6389276971258 36.0035503985646
2012-02-02 27.5187310388783 36.6991875907756 36.4226990371074
2012-02-03 27.9778432523733 37.0420233990797 36.1480737295157
2012-02-06 27.970236132825 37.0068399317706 36.3466433882481
2012-02-07 27.926285237659 37.2721657360876 36.454716067025
2012-02-08 27.9037909426006 37.1045741829934 36.6219469431274
2012-02-09 28.0693426760048 36.8293809143874 36.1699720479324
2012-02-10 27.6730780194348 36.5386235235874 35.7769205187674
2012-02-13 27.8612472027207 36.9580467830958 36.0235355501847
2012-02-14 27.8187418200318 36.8640794538055 36.1294386919393
2012-02-15 27.9417477958445 36.8023490326413 37.0003215763234
2012-02-16 27.9170226437356 37.2446453881315 36.7859953639831
2012-02-17 28.3142381881818 37.6232923394963 37.5170286341602
2012-02-20 28.7288200925469 37.6232923394963 37.1880490651149
2012-02-21 28.5629392819792 37.1367369401763 36.8758485649529
2012-02-22 28.2970393975467 37.0173678038356 37.1069534335943
2012-02-23 28.1547652860627 37.1658706079228 37.1172259513123
2012-02-24 28.3820481410781 37.0266236449 37.1354598408622
2012-02-27 28.3207308901279 36.55746395669 36.1636387706017
2012-02-28 28.477970917485 36.6948667176964 36.7214290153913
2012-02-29 28.3475233695615 36.5342999182887 36.8838360655585
2012-03-01 28.0878752906805 37.4096653999709 36.2681186627572
2012-03-02 28.0053329520903 37.7105103872817 36.6027266408661
2012-03-05 27.783154803077 38.0386715956007 36.3494201448037
2012-03-06 26.8389707645957 37.4211955394018 36.2552638990757
2012-03-07 26.9927268322803 37.7448214965384 36.2528168789901
2012-03-08 27.6540000218265 38.0564516724953 37.2268855564299
2012-03-09 27.838790222305 37.9046143347518 37.3923746501712
2012-03-12 27.9243277048164 38.2469375039784 36.9738241224352
2012-03-13 28.3069377752928 38.9020724037599 37.1214678166591
2012-03-14 28.6448360182775 38.9119839967714 37.5328472092155
2012-03-15 28.9079623092495 39.312518475774 37.6378427226493
2012-03-16 28.9620586666559 39.2648075129473 37.5380334845259
2012-03-19 28.9474938844179 38.9114374119092 37.3335213745543
2012-03-20 28.5457848178682 38.6823934474297 37.3335213745543
2012-03-21 28.6120613020581 38.434861360803 36.9410379749583
2012-03-22 28.2476591869653 38.1559837290008 36.9725770219025
2012-03-23 28.3057642159214 38.3788878638967 36.9775225208832
2012-03-26 28.6440674726194 38.6430982717817 37.1007333356794
2012-03-27 28.6427319069534 38.4743955246767 37.7603782984334
2012-03-28 28.318629908641 38.0881293841253 37.2154552387471
2012-03-29 27.8183161493026 38.2051484483073 37.0312777549122
2012-03-30 28.1083493596367 38.4639919558202 37.1860872930568
2012-04-02 28.5041842061595 38.3260922359471 36.9281521664072
2012-04-03 28.2037782707877 38.1556112557006 36.8174226808229
2012-04-04 27.4031020771739 37.840247964795 36.2462290112089
2012-04-05 27.3675547315887 38.2196940569565 36.2583021288564
2012-04-06 27.3675547315887 38.2196940569565 36.3013790383165
2012-04-09 27.3675547315887 38.0658990301671 36.0730946471146
2012-04-10 26.6855951899305 37.4826582525836 36.1739289546707
2012-04-11 26.961481087842 37.6887307311211 35.9069662887928
2012-04-12 27.2382170641405 38.2045108525493 36.3181151278093
2012-04-13 26.5945878296065 37.6864862037895 36.5943073721573
2012-04-16 26.7613721952588 38.0970894756777 36.1525898109972
2012-04-17 27.4715282008177 38.740555966068 36.3049259840344
2012-04-18 27.1929342872184 38.2731692210658 36.9066420515594
2012-04-19 26.9473039656282 38.1267403651282 36.35127403736
2012-04-20 27.2660072273302 38.2833310356093 36.1200196665859
2012-04-23 26.3485926266628 37.7303339597264 35.7698749476291
2012-04-24 26.6208849368489 38.0858430267167 35.7674828499867
2012-04-25 27.0817322191416 38.3208191784447 36.1457377974083
2012-04-26 27.2247243388445 38.5547166220947 35.9570233557369
2012-04-27 27.4728200776057 38.556728108402 35.8698521992427
2012-04-30 27.3107219725432 38.4441904590373 35.8698521992427
2012-05-01 27.4990448360903 37.5235666439971 36.6021531507357
2012-05-02 27.2939774322295 37.4677135277418 36.7619259085214
2012-05-03 27.2275598964826 37.4595574498571 36.7619259085214
2012-05-04 26.6867467424336 37.091834660421 36.7619259085214
2012-05-07 26.7193239793968 37.2024826164772 36.2279499048182
2012-05-08 26.2119837185804 37.1543330206431 36.6482307919909
2012-05-09 26.3363170083773 36.8529143916883 36.0718023930289
2012-05-10 26.5099451140589 37.0725079420501 36.1564813037474
2012-05-11 26.7618269131788 37.0331513447405 35.9651667962148
2012-05-14 26.2413894257736 36.756521818078 36.0581091451408
2012-05-15 26.0343281429709 36.7095105088527 35.8999746465362
2012-05-16 25.9659981574953 36.7809167351271 35.6369415666161
2012-05-17 25.6597395355792 36.5708067553946 36.0231816094072
2012-05-18 25.5062448140268 36.3730721230436 35.0976613572353
2012-05-21 25.7495434103711 36.6177593486227 35.4859899740239
2012-05-22 26.1748090478693 36.5956745067115 35.7611919840774
2012-05-23 25.5653402118281 36.6019631807804 34.9055360055166
2012-05-24 25.6879258788425 37.0778647097793 35.3291765843485
2012-05-25 25.7857410037342 37.0614241698279 35.6439012519908
2012-05-28 25.7176155694506 37.0614241698279 35.7219462149069
2012-05-29 26.0171637262757 37.4359426387611 35.9696844822838
2012-05-30 25.5452068276989 37.0871961852016 35.971285131868
2012-05-31 25.4784238833913 37.2582076860869 35.9481499436061
2012-06-01 26.6891610686476 36.6533406940811 35.3422797503556
2012-06-04 26.3712882875296 36.4837288782795 34.923056588931
2012-06-05 26.3323368699163 36.5106866580499 35.1633168207457
