time value.DAX value.Dow.Jones value.Nikkei value.VIX
2012-02-01 -141.567161022147 451.986483437369 -238.859697692617 28.4403752773952
2012-02-02 -142.401371064692 451.593735572009 -240.67708842204 27.5696412705407
2012-02-03 -144.777142265111 457.167665897099 -239.459969645042 26.1111602376553
2012-02-06 -144.737777650078 456.559852578411 -242.0972633596 25.8172867586529
2012-02-07 -144.510344643726 457.735284583301 -241.780565701706 26.0676245849154
2012-02-08 -144.39394325687 457.939659251073 -244.439544543665 26.6444851127674
2012-02-09 -145.250624976154 458.171038601251 -244.077596779325 27.9397037064396
2012-02-10 -143.200071470604 454.999517247692 -242.584476282931 30.3342252864664
2012-02-13 -144.173791866874 457.587418409322 -243.994616244137 28.0376615781245
2012-02-14 -143.953838964105 457.738130829326 -245.428638894335 28.8648598642129
2012-02-15 -144.590358852327 454.278686941419 -251.075447414388 30.4974876576535
2012-02-16 -144.462413433801 458.655144146797 -250.472448275339 29.3219957824286
2012-02-17 -146.517887505532 460.282678756865 -254.4328503565 28.9519332785035
2012-02-20 -148.663227402084 460.282678756865 -257.16909060211 28.9519332785035
2012-02-21 -147.804842804887 460.844986793982 -256.570698555554 28.9083955169528
2012-02-22 -146.428888802661 459.884585516499 -259.037450569515 28.0920816202325
2012-02-23 -145.692661957255 461.520311783142 -260.164545779883 26.2635382194744
2012-02-24 -146.868784145737 461.458457878799 -261.569257857227 27.2648833341441
2012-02-27 -146.55148533596 461.407260105177 -261.204582933377 27.5478723557523
2012-02-28 -147.365156411499 462.2464527385 -263.606517942491 27.1669254624592
2012-02-29 -146.690128567734 460.360881212892 -263.626058351507 26.6880228062921
2012-03-01 -13.7617048820763 72.595525955208 6.77909543310369 11.1198005937088
2012-03-02 -13.7212631152215 72.5802605928587 6.82774226944734 11.1842905157537
2012-03-05 -13.6124065325741 72.4977075050967 6.77296377150242 11.1428330398084
2012-03-06 -13.1498018692639 71.3586933500141 6.73039267467223 11.9904069839729
2012-03-07 -13.2251349304301 71.7959325187576 6.68739534144579 11.3915770893638
2012-03-08 -13.5491269158255 72.1908383158754 6.82210640571045 10.9631836223036
2012-03-09 -13.6396652060225 72.2695791583387 6.93438653939143 10.7512905537156
2012-03-12 -13.6815744490142 72.4803721777938 6.90653661477946 10.2584080570966
2012-03-13 -13.8690349393616 73.6994215997326 6.91297516627876 9.78855711409113
2012-03-14 -14.0345887896263 73.7912540549952 7.01873218304545 10.1063975806693
2012-03-15 -14.1635079878781 74.119325441173 7.06954429877364 9.95899354164013
2012-03-16 -14.1900125952262 74.0066894902572 7.07411832372871 9.93135462935253
2012-03-19 -14.1828765540427 74.0430969610949 7.08261031043694 9.33252562722944
2012-03-20 -13.9860584763099 73.6575360784664 7.08261031043694 8.89952566519137
2012-03-21 -14.018530758624 73.402672871154 7.04385215122362 8.45731363447347
2012-03-22 -13.8399912886779 72.9637515049409 7.07219787439832 8.55865367378957
2012-03-23 -13.8684599518424 73.157209197093 6.99146193942958 7.96903674034629
2012-03-26 -14.0342122393025 74.0570788272779 6.99619009056941 7.21819720421613
2012-03-27 -14.0335578765087 73.8115605344548 7.16163516415963 7.92297363311931
2012-03-28 -13.8747635210686 73.4115644655779 7.1109492135723 7.98285619649009
2012-03-29 -13.629633897229 73.5212401869709 7.06361518451904 7.94139869175491
2012-03-30 -13.7717361888874 73.891590331605 7.04180553605402 7.72950565195681
2012-04-02 -27.6148992533616 81.0277016891692 17.6066740555279 3.87168883939302
2012-04-03 -27.3238655026531 80.6310054260071 17.5030868463715 3.94317313334003
2012-04-04 -26.5481691255426 79.8686511106873 17.1018386267667 4.03079901368982
2012-04-05 -26.5137308002792 79.7794020538035 17.0106173253288 4.11842532640507
2012-04-06 -26.5137308002792 79.7794020538035 16.8727572869352 4.11842532640507
2012-04-09 -26.5137308002792 78.9819231920092 16.6251279397482 4.37669138622201
2012-04-10 -25.8530473054787 77.6767549512536 16.6107772972466 4.7271957579399
2012-04-11 -26.1203260046742 78.2232316589242 16.4727097725924 4.62112231321276
2012-04-12 -26.3884282611707 79.3300547521585 16.5877376982341 4.22219276433327
2012-04-13 -25.7648792292243 78.4932337647654 16.7848795915841 4.44817612694667
2012-04-16 -25.9264601894515 78.9319566039623 16.493432996662 4.37899737860877
2012-04-17 -26.6144604635811 80.1178218706393 16.4831062501211 4.14840246358731
2012-04-18 -26.3445582344556 79.6120891613843 16.8358534521498 4.20835719914162
2012-04-19 -26.1065911859962 79.1927301581613 16.6984815202212 4.23833435073604
2012-04-20 -26.4153514157212 79.5907686557043 16.6514261110078 4.09767174081659
2012-04-23 -25.5265586831259 78.9671408133072 16.6180053408015 4.2337227839158
2012-04-24 -25.7903559087848 79.421558744232 16.4889056913846 4.12995489920996
2012-04-25 -26.2368254930274 79.9662040699482 16.6508155538632 3.87860639860002
2012-04-26 -26.3753564873214 80.6619780243474 16.6522441544131 3.742555369913
2012-04-27 -26.6157120358797 80.806687839576 16.5809450379693 3.73333180390705
2012-04-30 -26.458671132408 80.7170152416741 16.5809450379693 3.81634567065895
2012-05-01 -45.3172797135032 115.718656268218 3.48200887503098 0.772249388148322
2012-05-02 -44.9793371792705 115.624978615623 3.4929192294783 0.780931782216032
2012-05-03 -44.8698838486816 115.084868406417 3.4929192294783 0.797814203904029
2012-05-04 -43.9786463122194 113.618091494243 3.4929192294783 0.831096590391152
2012-05-07 -44.0323322408965 113.358937645001 3.39568969193755 0.81807299778223
2012-05-08 -43.1962566373116 112.692820440158 3.41896678756652 0.825790752411256
