time value
2013-01-02 100
2013-01-03 101.999631659994
2013-01-04 101.523460608212
2013-01-07 101.420452553494
2013-01-08 101.241317650002
2013-01-09 100.90915095849
2013-01-10 102.712892597748
2013-01-11 102.889287804747
2013-01-14 101.131287383622
2013-01-15 100.959718383559
2013-01-16 101.088262063347
2013-01-17 101.552213909398
2013-01-18 101.418731065755
2013-01-22 101.50251043206
2013-01-23 103.667991686131
2013-01-24 103.714699499462
2013-01-25 102.798398864073
2013-01-28 102.276284459455
2013-01-29 102.596467302153
2013-01-30 102.565971213188
2013-01-31 101.919056549272
2013-02-01 102.823825283757
2013-02-04 101.474866961538
2013-02-05 103.877503605293
2013-02-06 102.962054998636
2013-02-07 102.77968678314
2013-02-08 103.389811941517
2013-02-11 104.264793717889
2013-02-12 103.756445905692
2013-02-13 103.711090613926
2013-02-14 103.395133211996
2013-02-15 103.920216786187
2013-02-19 104.79992859882
2013-02-20 104.774166931756
2013-02-21 102.233646773935
2013-02-22 104.40657000683
2013-02-25 104.776524157083
2013-02-26 103.309444002268
2013-02-27 105.818332599681
2013-02-28 106.01803811697
2013-03-01 105.407027442865
2013-03-04 105.720151069804
2013-03-05 107.576950396453
2013-03-06 107.038397556637
2013-03-07 107.264147041691
2013-03-08 108.510239398202
2013-03-11 108.151244929023
2013-03-12 107.972277253455
2013-03-13 107.744213067238
2013-03-14 109.269738690033
2013-03-15 109.751629844317
2013-03-18 108.102273852587
2013-03-19 108.73387318297
2013-03-20 108.798035187963
2013-03-21 109.018495715654
2013-03-22 109.464435272757
2013-03-25 108.509568275633
2013-03-26 109.244941408284
2013-03-27 110.111223303926
2013-03-28 110.515033189638
2013-04-01 109.811997304505
2013-04-02 111.082530267096
2013-04-03 109.314504715621
2013-04-04 110.592453150492
2013-04-05 109.746738771439
2013-04-08 108.538688302321
2013-04-09 109.80979339074
2013-04-10 110.737206911035
2013-04-11 111.693303909216
2013-04-12 110.880745410948
2013-04-15 107.877044678019
2013-04-16 110.050672668684
2013-04-17 107.052744846572
2013-04-18 107.040436221909
2013-04-19 107.680169117879
2013-04-22 107.671919028305
2013-04-23 108.88718328892
2013-04-24 110.316189170001
2013-04-25 115.520264481493
2013-04-26 109.800623497818
2013-04-29 110.366026758439
2013-04-30 111.259190752231
2013-05-01 109.862030873797
2013-05-02 111.487602198102
2013-05-03 112.502967964589
2013-05-06 113.827270639033
2013-05-07 114.200090764604
2013-05-08 114.81459600066
2013-05-09 115.849613012634
2013-05-10 115.511020777397
2013-05-13 117.19829894748
2013-05-14 115.236282136411
2013-05-15 115.174145795712
2013-05-16 119.707728539957
2013-05-17 118.208256601039
2013-05-20 117.736093258786
2013-05-21 120.67393415452
2013-05-22 117.11547885994
2013-05-23 116.90679773089
2013-05-24 114.019052907989
2013-05-28 114.368103159369
2013-05-29 114.179456510639
2013-05-30 114.250287438996
2013-05-31 114.904175258543
2013-06-03 112.776126176784
2013-06-04 115.631622473904
2013-06-05 111.706963213119
2013-06-06 111.630106499648
2013-06-07 110.764339423204
2013-06-10 110.517983623391
2013-06-11 109.095645283845
2013-06-12 113.153117281029
2013-06-13 112.838590548297
2013-06-14 112.584849620596
2013-06-17 113.544688478195
2013-06-18 113.595758053222
2013-06-19 113.149093813894
2013-06-20 109.128595931005
2013-06-21 110.155011940443
2013-06-24 105.488390506199
2013-06-25 105.633292141509
2013-06-26 111.294611516179
2013-06-27 109.439063808789
2013-06-28 109.581868850603
2013-07-01 109.733480967383
2013-07-02 109.424127289428
2013-07-03 110.880519568204
2013-07-05 112.773624162832
2013-07-08 114.012991349657
2013-07-09 113.897584599867
2013-07-10 113.897584599867
2013-07-11 115.638075103722
2013-07-12 114.816434116551
2013-07-15 114.13916396214
2013-07-16 117.02683841795
2013-07-17 116.165651030883
2013-07-18 118.218084953572
2013-07-19 118.524816858976
2013-07-22 115.839442106646
2013-07-23 114.643288040465
2013-07-24 114.149755417775
2013-07-25 114.780314859161
2013-07-26 114.271287875806
2013-07-29 116.447557737265
2013-07-30 116.491420761876
2013-07-31 113.901916808047
2013-08-01 115.370473009673
2013-08-02 115.501051527378
2013-08-05 117.797900083828
2013-08-06 116.499746818004
2013-08-07 115.407964732562
2013-08-08 118.108502106209
2013-08-09 117.666413087995
2013-08-12 117.153228019137
2013-08-13 117.417245209685
2013-08-14 117.931149121437
2013-08-15 115.982615119077
2013-08-16 112.780540389905
2013-08-19 112.416650299355
2013-08-20 112.323939011809
2013-08-21 111.106296423754
2013-08-22 113.669288535987
2013-08-23 114.120796614561
2013-08-26 113.56814668292
2013-08-27 109.439062798592
2013-08-28 112.187883883833
2013-08-29 109.995110623372
2013-08-30 111.820536780327
2013-09-03 112.472576260228
2013-09-04 112.711570882318
2013-09-05 114.583409754677
2013-09-06 115.2349256072
2013-09-09 114.521013819913
2013-09-10 114.321530078785
2013-09-11 113.864485416027
2013-09-12 115.327814263883
2013-09-13 114.464469468072
2013-09-16 114.985566070702
2013-09-17 114.858096465802
2013-09-18 118.346715789996
2013-09-19 117.305070768718
2013-09-20 116.371464805576
2013-09-23 115.986743910541
2013-09-24 114.475499803259
2013-09-25 116.821022267148
2013-09-26 116.769082575884
2013-09-27 116.001287295754
2013-09-30 116.003897906535
2013-10-01 115.250873225815
2013-10-02 113.984195535503
2013-10-03 112.932358989587
2013-10-04 112.963596702706
2013-10-07 112.641729359009
2013-10-08 111.2994728156
2013-10-09 112.709219315907
2013-10-10 112.974793233057
2013-10-11 115.505757051997
2013-10-14 114.038218839703
2013-10-15 113.218782028056
2013-10-16 117.138434246837
2013-10-17 118.080060657813
2013-10-18 117.619809100671
2013-10-21 116.484110640534
2013-10-22 117.552628517938
2013-10-23 116.331583371801
2013-10-24 116.279593672025
2013-10-25 116.470169401072
2013-10-28 117.154756870849
2013-10-29 117.291401269106
2013-10-30 117.015813370822
2013-10-31 117.005637789849
2013-11-01 117.914900894724
2013-11-04 120.039640434149
2013-11-05 119.277409493441
2013-11-06 118.447518087785
2013-11-07 118.551917343877
2013-11-08 117.406344900204
2013-11-11 118.32845322652
2013-11-12 118.213502554577
2013-11-13 119.68219032117
2013-11-14 119.406570659592
2013-11-15 119.675316711355
2013-11-18 121.865090573912
2013-11-19 118.814091933813
2013-11-20 118.787216524034
2013-11-21 120.837516168496
2013-11-22 121.968509246038
2013-11-25 119.706848640471
2013-11-26 119.806486464324
2013-11-27 119.883121837688
2013-11-29 120.788006676893
2013-12-02 119.008158559947
2013-12-03 118.375212574105
2013-12-04 118.39285011902
2013-12-05 117.610586943635
2013-12-06 118.65116336847
2013-12-09 118.026912728331
2013-12-10 117.743045392
2013-12-11 116.096905871187
2013-12-12 114.45423173435
2013-12-13 114.70385439667
2013-12-16 116.533175128249
2013-12-17 115.951835203889
2013-12-18 117.812803928382
2013-12-19 117.709343324249
2013-12-20 118.492866858922
2013-12-23 119.820393380955
2013-12-24 118.805096060097
2013-12-26 120.600113849399
2013-12-27 120.053509133248
2013-12-30 120.486878942312
2013-12-31 121.11368967824
2014-01-02 119.69017162767
2014-01-03 120.318466491857
2014-01-06 120.412717649816
2014-01-07 121.771009588886
2014-01-08 121.287307900953
2014-01-09 120.262503045319
2014-01-10 121.853506228158
2014-01-13 120.636548270585
2014-01-14 120.48968277263
2014-01-15 121.521366849689
2014-01-16 121.878899484153
2014-01-17 121.80450055104
2014-01-21 122.879441115115
2014-01-22 122.984536953554
2014-01-23 121.230962667318
2014-01-24 118.771190089274
2014-01-27 117.460763802434
2014-01-28 118.458269232679
2014-01-29 117.259953939001
2014-01-30 117.728380958868
2014-01-31 117.463671146643
2014-02-03 116.229938722019
2014-02-04 116.680489236465
2014-02-05 116.340620333836
2014-02-06 118.306953707209
2014-02-07 119.358484717239
2014-02-10 118.509883009161
2014-02-11 120.520266467759
2014-02-12 120.525235110414
2014-02-13 121.228442386073
2014-02-14 121.345672594359
2014-02-18 121.046793850348
2014-02-19 120.939567196667
2014-02-20 121.003555491811
2014-02-21 121.285697270865
2014-02-24 122.33603712182
2014-02-25 121.783885774627
2014-02-26 121.204337397803
2014-02-27 120.689360931129
2014-02-28 123.019083367424
2014-03-03 120.333669649354
2014-03-04 122.164036766542
2014-03-05 122.818368730254
2014-03-06 123.694255850603
2014-03-07 123.215758098271
2014-03-10 121.435660745146
2014-03-11 120.178973483058
2014-03-12 120.582802108071
2014-03-13 119.392911686749
2014-03-14 118.469915659151
2014-03-17 118.529529591263
2014-03-18 118.981569267754
2014-03-19 120.396140749053
2014-03-20 119.94526902047
2014-03-21 120.307759595422
2014-03-24 119.947927378242
2014-03-25 120.841911359543
2014-03-26 121.610269863537
2014-03-27 120.230291244232
2014-03-28 120.44124790465
2014-03-31 122.824266078094
2014-04-01 122.811090086749
2014-04-02 122.968833082735
2014-04-03 121.755273260267
2014-04-04 121.315596685336
2014-04-07 120.657424318641
2014-04-08 122.177389601403
2014-04-09 121.260007275736
2014-04-10 120.806251413733
2014-04-11 119.444692056677
2014-04-14 119.759737299461
2014-04-15 119.189188700412
2014-04-16 121.346338369909
2014-04-17 122.116447936671
2014-04-21 121.638417149806
2014-04-22 122.506316520126
2014-04-23 122.586206154839
2014-04-24 122.451457477694
2014-04-25 121.824635160978
2014-04-28 120.493084997585
2014-04-29 122.770452631789
2014-04-30 121.262764209229
2014-05-01 123.786755093723
2014-05-02 121.941674050469
2014-05-05 122.685453868071
2014-05-06 122.453723913664
2014-05-07 121.233631693674
2014-05-08 122.679149084415
2014-05-09 122.454850529429
2014-05-12 123.986123116713
2014-05-13 123.804685926161
2014-05-14 124.712792906452
2014-05-15 123.849090591994
2014-05-16 123.065276227693
2014-05-19 123.128183846621
2014-05-20 123.711399551873
2014-05-21 124.588435307802
2014-05-22 124.455000740498
2014-05-23 124.759473258631
2014-05-27 125.862901257147
2014-05-28 126.527733351078
2014-05-29 127.117823912823
2014-05-30 127.317155776563
2014-06-02 126.698280932081
2014-06-03 127.659340286134
2014-06-04 127.730385081133
2014-06-05 128.129887407286
2014-06-06 129.058157758627
2014-06-09 128.902513070602
2014-06-10 128.420427547806
2014-06-11 128.70563676513
2014-06-12 127.97561169857
2014-06-13 128.16422850785
2014-06-16 128.197861060219
2014-06-17 128.48331988239
2014-06-18 128.991577732743
2014-06-19 129.647007808221
2014-06-20 129.354571898473
2014-06-23 129.213353806304
2014-06-24 128.448565953763
2014-06-25 128.473191252549
2014-06-26 128.730852957505
2014-06-27 128.702498144078
2014-06-30 128.56179982167
2014-07-01 129.601334970148
2014-07-02 129.749780424249
2014-07-03 130.451388220572
2014-07-07 130.098563309979
2014-07-08 128.488689674535
2014-07-09 129.463073939094
2014-07-10 128.04918184905
2014-07-11 128.531714163562
2014-07-14 129.408702965596
2014-07-15 129.491629833652
2014-07-16 130.304926320538
2014-07-17 128.969980007004
2014-07-18 130.760731705729
2014-07-21 130.505213514975
2014-07-22 130.796282802683
2014-07-23 131.55833799819
2014-07-24 131.970068017444
2014-07-25 131.344958754983
2014-07-28 131.185866914418
2014-07-29 131.272116413908
2014-07-30 130.856953231995
2014-07-31 128.797131776544
2014-08-01 128.361640658505
2014-08-04 128.838780735081
2014-08-05 127.178858100159
2014-08-06 126.984348040439
2014-08-07 126.785563357357
2014-08-08 127.518972121179
2014-08-11 127.712432905354
2014-08-12 127.534489799094
2014-08-13 128.60296057815
2014-08-14 129.411315553046
2014-08-15 129.140116426805
2014-08-18 130.231503345971
2014-08-19 130.757863875525
2014-08-20 131.284231819459
2014-08-21 132.787390451737
2014-08-22 131.921119902162
2014-08-25 133.219894264176
2014-08-26 134.228819194768
2014-08-27 134.261467972939
2014-08-28 134.177050312173
2014-08-29 134.445885943547
2014-09-02 134.118099870566
2014-09-03 135.179139519641
2014-09-04 135.299369334875
2014-09-05 135.055843617462
2014-09-08 135.852162007305
2014-09-09 135.558774673697
2014-09-10 136.439613995314
2014-09-11 135.248601120092
2014-09-12 135.23463737858
2014-09-15 134.446309439135
2014-09-16 135.617876815288
2014-09-17 134.76921750014
2014-09-18 136.26315606518
2014-09-19 136.982501970966
2014-09-22 137.339561089432
2014-09-23 135.213334380719
2014-09-24 135.595541656356
2014-09-25 134.680116889514
2014-09-26 135.31542721213
2014-09-29 135.496930873234
2014-09-30 135.315627667357
2014-10-01 134.65282945986
2014-10-02 133.781104623762
2014-10-03 134.518179494293
2014-10-06 135.330596361141
2014-10-07 133.177392662033
2014-10-08 135.312235884142
2014-10-09 131.162290311343
2014-10-10 129.4362237066
2014-10-13 129.126739819826
2014-10-14 127.786731017442
2014-10-15 127.797366462087
2014-10-16 127.339151264751
2014-10-17 128.549154376752
2014-10-20 129.678492993828
2014-10-21 131.912329768051
2014-10-22 130.909125677486
2014-10-23 133.203221381105
2014-10-24 133.307397062939
2014-10-27 133.160326902626
2014-10-28 134.935554356795
2014-10-29 134.304978235552
2014-10-30 134.237251867416
2014-10-31 137.30541090442
2014-11-03 138.514276465388
2014-11-04 138.283396407118
2014-11-05 138.638290643424
2014-11-06 138.709957836712
2014-11-07 139.180025989155
2014-11-10 139.717552678277
2014-11-11 140.253394988645
2014-11-12 140.285541890609
2014-11-13 139.484685541373
2014-11-14 140.169701316601
2014-11-17 139.743124476709
2014-11-18 140.320805382511
2014-11-19 139.528565708671
2014-11-20 139.45898006689
2014-11-21 140.707464743861
2014-11-24 142.399451851184
2014-11-25 142.327763567864
2014-11-26 142.059106991443
2014-11-28 141.08614941551
2014-12-01 141.249677157642
2014-12-02 140.904739870111
2014-12-03 141.977366054372
2014-12-04 142.36589721468
2014-12-05 143.073322598616
2014-12-08 142.743549778636
2014-12-09 142.391241656607
2014-12-10 139.728904777893
2014-12-11 139.307363021985
2014-12-12 136.73452974323
2014-12-15 135.404421971204
2014-12-16 134.410527491289
2014-12-17 135.84613980791
2014-12-18 139.917403827887
2014-12-19 142.075380628224
2014-12-22 143.670405214809
2014-12-23 143.855863550467
2014-12-24 144.900770099824
2014-12-26 145.305782091478
2014-12-29 145.042180931881
2014-12-30 144.149384169429
2014-12-31 143.174649804262
2015-01-02 143.793484914001
2015-01-05 141.580201781015
2015-01-06 140.4120429262
2015-01-07 141.978360803972
2015-01-08 146.027514381371
2015-01-09 145.234874845692
2015-01-12 144.539026953663
2015-01-13 143.553736738679
2015-01-14 143.820239756739
2015-01-15 143.196942427028
2015-01-16 145.894457538993
2015-01-20 148.273050519777
2015-01-21 148.077281534238
2015-01-22 150.000182394417
2015-01-23 149.370638659221
2015-01-26 155.870868261684
2015-01-27 155.235732595051
2015-01-28 152.081783737744
2015-01-29 150.980887906011
2015-01-30 150.187384736675
2015-02-02 152.993793410907
2015-02-03 153.772866458544
2015-02-04 151.999494835522
2015-02-05 152.73254906614
2015-02-06 153.118552255048
2015-02-09 153.003898376956
2015-02-10 154.361813220041
2015-02-11 154.457275071136
2015-02-12 156.069466007405
2015-02-13 156.279102602502
2015-02-17 156.909872170943
2015-02-18 157.875014748141
2015-02-19 157.274687556847
2015-02-20 158.116807929561
2015-02-23 158.743636925394
2015-02-24 160.162179042442
2015-02-25 160.308994789303
2015-02-26 159.449447456291
2015-02-27 159.984938309436
2015-03-02 162.039657476485
2015-03-03 161.236810866429
2015-03-04 160.831248175175
2015-03-05 161.357091277158
2015-03-06 160.481064087705
2015-03-09 164.380698901241
2015-03-10 160.902986014024
2015-03-11 162.292999756899
2015-03-12 166.242224567728
2015-03-13 166.148384414749
2015-03-16 169.483753231165
2015-03-17 168.315415602329
2015-03-18 170.472157529421
2015-03-19 168.289175338698
2015-03-20 169.334192728585
2015-03-23 168.507338149081
2015-03-24 167.27617657536
2015-03-25 164.751382830344
2015-03-26 162.686066033322
2015-03-27 162.589072800073
2015-03-30 164.132350078128
2015-03-31 164.431322664548
2015-04-01 164.945568338968
2015-04-02 166.219897816675
2015-04-06 165.066862171158
2015-04-07 163.832690924439
2015-04-08 165.775523563141
2015-04-09 166.475557768569
2015-04-10 169.472610437447
2015-04-13 170.652531963023
2015-04-14 171.656829313184
2015-04-15 171.486602536254
2015-04-16 171.290249153911
2015-04-17 168.244444722642
2015-04-20 168.55458188553
2015-04-21 168.517919037023
2015-04-22 169.822990969331
2015-04-23 170.252910431818
2015-04-24 170.865072916992
2015-04-27 168.691028736848
2015-04-28 169.136856661852
2015-04-29 167.129966707764
2015-04-30 164.662075266312
2015-05-01 163.346043411078
2015-05-04 164.454161868553
2015-05-05 162.786613029259
2015-05-06 162.330766241898
2015-05-07 161.348575194351
2015-05-08 162.653228178383
2015-05-11 164.040954574928
2015-05-12 163.74440541776
2015-05-13 164.149339127389
2015-05-14 164.351010333347
2015-05-15 163.168164994613
2015-05-18 160.884033492658
2015-05-19 164.602327453858
2015-05-20 165.724483280625
2015-05-21 167.763038557176
2015-05-22 167.397042899665
2015-05-26 167.076441387561
2015-05-27 169.294519533653
2015-05-28 168.832891333593
2015-05-29 167.063233569279
2015-06-01 166.689694158169
2015-06-02 168.074647822241
2015-06-03 166.530588597839
2015-06-04 162.474204416472
2015-06-05 160.91894481443
2015-06-08 162.215530606864
2015-06-09 161.677466923663
2015-06-10 162.390217026452
2015-06-11 162.260384204218
2015-06-12 161.557638092517
2015-06-15 160.745740124793
2015-06-16 161.635670347667
2015-06-17 161.780081641341
2015-06-18 161.435240545322
2015-06-19 160.948582780041
2015-06-22 161.495722457068
2015-06-23 161.538989918375
2015-06-24 161.93109577973
2015-06-25 162.433224680818
2015-06-26 162.851576010661
2015-06-29 158.860901208406
2015-06-30 159.911165102944
