time value
2012-12-31 100
2013-01-02 101.564807564476
2013-01-03 101.315051672144
2013-01-04 102.487436247485
2013-01-07 101.812641178659
2013-01-08 101.346544774616
2013-01-09 101.79996991253
2013-01-10 102.347420873299
2013-01-11 102.412192126587
2013-01-14 101.930287018856
2013-01-15 100.812310779521
2013-01-16 100.222822158684
2013-01-17 101.190034332635
2013-01-18 101.68962472053
2013-01-21 101.008129994829
2013-01-22 100.993345413908
2013-01-23 100.724314459917
2013-01-24 101.663520976462
2013-01-25 102.865983547816
2013-01-28 101.201753806251
2013-01-29 101.632281269066
2013-01-30 102.153657369709
2013-01-31 101.477018748864
2013-02-01 102.029279096561
2013-02-04 100.062308801233
2013-02-05 100.086466195868
2013-02-06 101.250365346986
2013-02-07 100.452116065823
2013-02-08 100.560159930376
2013-02-11 100.761388345766
2013-02-12 102.044445874047
2013-02-13 101.329202586717
2013-02-14 101.121259266898
2013-02-15 100.943858954687
2013-02-18 101.785954166539
2013-02-19 102.35127605689
2013-02-20 102.316274162689
2013-02-21 100.982897622761
2013-02-22 102.729666965296
2013-02-25 103.659380997323
2013-02-26 102.173428175054
2013-02-27 103.918332318671
2013-02-28 105.077481468761
2013-03-01 104.759503160804
2013-03-04 105.008443968011
2013-03-05 106.314882961429
2013-03-06 107.317181621469
2013-03-07 107.529207653772
2013-03-08 108.569734282585
2013-03-11 108.354002535836
2013-03-12 108.118432221119
2013-03-13 107.779811385977
2013-03-14 109.04731084086
2013-03-15 109.588017692214
2013-03-18 107.981597900407
2013-03-19 109.406550310306
2013-03-20 109.78624391842
2013-03-21 109.710756283072
2013-03-22 108.81185810644
2013-03-25 109.125403945957
2013-03-26 109.316187240524
2013-03-27 109.616662762191
2013-03-28 109.489131493827
2013-03-29 109.86116379497
2013-04-01 108.972613216109
2013-04-02 109.655818225028
2013-04-03 110.218594185553
2013-04-04 111.002616135027
2013-04-05 110.055400155829
2013-04-08 109.300742253096
2013-04-09 108.840309970069
2013-04-10 109.744735618217
