time value
2013-01-02 100.000335714286
2013-01-03 99.8646878461559
2013-01-04 100.688259053565
2013-01-07 100.338066224967
2013-01-08 100.09365958181
2013-01-09 100.35213098765
2013-01-10 100.812798517513
2013-01-11 100.828595562364
2013-01-14 100.375568181459
2013-01-15 99.7365135849777
2013-01-16 99.2782154003908
2013-01-17 99.8899574135783
2013-01-18 100.338615746597
2013-01-21 99.7320487658512
2013-01-22 99.891946981657
2013-01-23 99.6932291873879
2013-01-24 100.262052712835
2013-01-25 100.827552234317
2013-01-28 99.6728214312918
2013-01-29 99.9626103288111
2013-01-30 100.414846596182
2013-01-31 99.9940090475434
2013-02-01 100.262858730891
2013-02-04 99.3412437925747
2013-02-05 99.3380863884576
2013-02-06 100.411711098178
2013-02-07 99.8006283829809
2013-02-08 99.7464226571614
2013-02-11 99.9781564547642
2013-02-12 100.819214379285
2013-02-13 100.150390414421
2013-02-14 100.206673813795
2013-02-15 100.212958738992
2013-02-18 100.709684153806
2013-02-19 100.804714558688
2013-02-20 100.803002038278
2013-02-21 100.235063896588
2013-02-22 101.350431630875
2013-02-25 101.638863603341
2013-02-26 101.109695819469
2013-02-27 102.238263506788
2013-02-28 102.861773371679
2013-03-01 102.727998038684
2013-03-04 103.00157001293
2013-03-05 103.483088712498
2013-03-06 104.059850441346
2013-03-07 104.165171149119
2013-03-08 104.797322048074
2013-03-11 104.679615614682
2013-03-12 104.564052518126
2013-03-13 104.306508987727
2013-03-14 104.99941484783
2013-03-15 105.429806973868
2013-03-18 104.320550617568
2013-03-19 105.555200962735
2013-03-20 105.694675007177
2013-03-21 105.808615687112
2013-03-22 105.260757896776
2013-03-25 105.542934406209
2013-03-26 105.703526600166
2013-03-27 106.192479010487
2013-03-28 106.124862255329
2013-04-02 105.86731192078
2013-04-03 106.400279238692
2013-04-04 107.13742817342
2013-04-05 106.879711790731
2013-04-08 106.29716206409
2013-04-09 106.059037149458
2013-04-10 106.248943568084
2013-04-11 106.735173811699
2013-04-12 106.461869546794
2013-04-15 105.682591815717
2013-04-16 106.172769103501
2013-04-17 106.179831023235
2013-04-18 105.402697424342
2013-04-19 105.910590306327
2013-04-22 106.083360281722
2013-04-23 106.35477571134
2013-04-24 107.222288227616
2013-04-25 107.44464973522
2013-04-26 107.274728479537
2013-04-29 107.534150585833
2013-04-30 107.776850574143
2013-05-02 107.077008161486
2013-05-03 107.552561243333
2013-05-06 107.595087919959
2013-05-07 108.443731326718
2013-05-08 108.89796348558
2013-05-09 108.556152899035
2013-05-10 109.355255813453
2013-05-13 109.596581453548
2013-05-14 109.860318747281
2013-05-15 110.633931384213
2013-05-16 110.671074424384
2013-05-17 111.24410602857
2013-05-20 111.59272201282
2013-05-21 111.853313203434
2013-05-22 112.037069461631
2013-05-23 109.537310582029
2013-05-24 110.099013641614
2013-05-27 109.346083218146
2013-05-28 109.87770540589
2013-05-29 109.520795080819
2013-05-30 108.253015139735
2013-05-31 107.886668342835
2013-06-03 107.262791952304
2013-06-04 107.599256862432
2013-06-05 105.904495197268
2013-06-06 105.862809309854
2013-06-07 106.294230257887
2013-06-10 107.511520136532
2013-06-11 106.604804592318
2013-06-12 106.237947424614
2013-06-13 105.110545670836
2013-06-14 105.662417397119
2013-06-17 106.786202182021
2013-06-18 106.881351627098
2013-06-19 106.666434093425
2013-06-20 105.237683438627
2013-06-21 105.799801060249
2013-06-24 105.494067295611
2013-06-25 105.607036679834
2013-06-26 105.785322173317
2013-06-27 107.085758559945
2013-06-28 107.740227484544
2013-07-01 108.023127578162
2013-07-02 108.165622281671
2013-07-03 108.052875201951
2013-07-04 108.104573652005
2013-07-05 109.19467627692
2013-07-08 109.359012431813
2013-07-09 110.221841458642
2013-07-10 110.114708391931
2013-07-11 110.918433837808
2013-07-12 110.202883910795
2013-07-15 110.256863844658
2013-07-16 110.272729568517
2013-07-17 110.157428257675
2013-07-18 110.591602554915
2013-07-19 110.12218526271
2013-07-22 109.934320600857
2013-07-23 110.294298215218
2013-07-24 110.110256619084
2013-07-25 109.605718376272
2013-07-26 108.777015982329
2013-07-29 107.945597325872
2013-07-30 108.472679318953
2013-07-31 108.034894313311
2013-08-01 109.020279464927
2013-08-02 109.877198125752
2013-08-05 109.160822134676
2013-08-06 109.343809716578
2013-08-07 108.215993288328
2013-08-08 108.013096125382
2013-08-09 107.839033734093
2013-08-12 107.762626222421
2013-08-13 108.585278528549
2013-08-14 108.507722099364
2013-08-15 107.403760549038
2013-08-16 107.119941511985
2013-08-19 107.070018922009
2013-08-20 106.219919385024
2013-08-21 105.965427218094
2013-08-22 105.91386358897
2013-08-23 106.607490725202
2013-08-26 106.148123361726
2013-08-27 105.599901851886
2013-08-28 105.51510238368
2013-08-29 105.947535255749
2013-08-30 105.89095485131
2013-09-02 106.385346543158
2013-09-03 107.211974661479
2013-09-04 107.551577196694
2013-09-05 107.560419412219
2013-09-06 107.108641529669
2013-09-09 108.253765925323
2013-09-10 108.772833026252
2013-09-11 108.73050165004
2013-09-12 108.445658564306
2013-09-13 108.725858779518
2013-09-16 109.037886215286
2013-09-17 108.825769794433
2013-09-18 109.498369808893
2013-09-19 109.884612216006
2013-09-20 108.761073276244
2013-09-23 108.521251387994
2013-09-24 108.512172943933
2013-09-25 108.338682327016
2013-09-26 108.828405741381
2013-09-27 108.515576738373
2013-09-30 107.708287728069
2013-10-01 108.081167573244
2013-10-02 107.15954837567
2013-10-03 106.944867095141
2013-10-04 106.619654828948
2013-10-07 106.205620780198
2013-10-08 106.002069628589
2013-10-09 106.332536225658
2013-10-10 107.433191089669
2013-10-11 108.026445051329
2013-10-14 107.831999224926
2013-10-15 107.63570159879
2013-10-16 108.223776159336
2013-10-17 108.460067187041
2013-10-18 108.218286740592
2013-10-21 108.248026598101
2013-10-22 108.414084863226
2013-10-23 107.555814385267
