time value.DAX value.Dow.Jones value.Nikkei value.VXX value.mixed
2013-06-25 7.91257822226073 36.0195938683047 29.5345678709967 -1.69417954722136 35.0344932315958
2013-06-26 8.04395016928089 36.3630246647098 29.3382770038766 -1.65673491237275 35.0348018687981
2013-06-27 8.0943551019586 36.8300995162605 30.3291192420114 -1.59025148987761 35.0351063379095
2013-06-28 8.06241651345584 36.5961552193966 31.3248058150497 -1.58260968555592 35.035409419385
2013-07-01 8.08743646769948 36.8074391972466 31.4234644588479 -1.53293824403115 35.0357180646585
2013-07-02 8.0133381311902 36.6296516598248 31.7946972242381 -1.55127846359761 35.0360253223447
2013-07-03 7.93083188214623 36.7697437597084 31.556247032139 -1.53752339922095 35.0363339730439
2013-07-05 7.90720970195399 37.3147292162488 32.3158850055591 -1.45652058290254 35.0366356748087
2013-07-08 8.07185717483854 37.9462657902033 31.7989930502181 -1.39156553273439 35.0369373791714
2013-07-09 8.16222379911859 38.0962146218785 32.5957718023798 -1.36329109363888 35.0372390861322
2013-07-10 8.17106696880267 38.0746031243385 32.4914812346318 -1.3495358764269 35.037540795691
2013-07-11 8.26458377842638 38.5741332622365 32.8657481906515 -1.31285543729399 35.0378438982265
2013-07-12 8.31925325588461 37.838606389795 32.7717877020525 -1.32584645879027 35.0381497841653
2013-07-15 8.34157905785902 37.8903443956366 32.7717877020525 -1.29680765203932 35.0384542823717
2013-07-16 8.30738157626234 37.8515871204182 32.8421220362945 -1.33043146114474 35.0387587832244
2013-07-17 8.36174736257307 37.7642472857382 32.777129249493 -1.28458084536316 35.0390646771503
2013-07-18 8.44518545997167 37.8449197653623 33.1576281629683 -1.26318399576923 35.0393705737467
2013-07-19 8.4395943637661 37.9314002709705 32.5362173707973 -1.23567358044968 35.0396764730136
2013-07-22 8.43907699967469 37.8232469809167 32.4310747687285 -1.20969157566595 35.0399837654144
2013-07-23 8.42202969879045 37.8024553088096 32.8691193902795 -1.20357816277566 35.0402952319368
2013-07-24 8.48775079029945 37.6604609077908 32.7765333446523 -1.21962587161267 35.0406080917156
2013-07-25 8.40658197294433 37.6358211567349 32.2572314899497 -1.18905884537006 35.0409209542879
2013-07-26 8.35181060431234 37.6464594175348 31.3219513788673 -1.18523794320921 35.0412352101663
2013-07-29 8.36611379751438 37.3790871601176 30.637796316283 -1.20052145633052 35.041549468863
2013-07-30 8.37825850378864 37.3898427688688 31.2230981402904 -1.17683194317182 35.0418651209158
2013-07-31 8.38327288219471 37.3701009240023 30.7411077007101 -1.15085001480575 35.0421821663621
2013-08-01 8.51978088201343 37.6656713343992 31.5121687282857 -1.11569789068659 35.0424992146769
2013-08-02 8.5159417027729 37.7815103712594 32.3737543242269 -1.08895167108274 35.0428162658603
2013-08-05 8.50727016289428 37.5905438491629 31.7525677101746 -1.07366815796143 35.0431319293243
2013-08-06 8.40734169716627 37.3994744622373 32.1935922305312 -1.10652769493349 35.0434489862322
2013-08-07 8.36758279621807 37.2583558217743 31.0647031662445 -1.11875457802732 35.0437646553957
2013-08-08 8.42617256917849 37.240805867929 30.8274452789259 -1.1011784777589 35.0440803274027
2013-08-09 8.44642100048678 36.9271096466879 30.9379141777099 -1.11569789068659 35.0443960022533
2013-08-12 8.46763293633857 36.9574200399149 30.8112472084265 -1.1095844777963 35.0447102892968
2013-08-13 8.52487538701373 37.1159676999742 31.5664894692846 -1.09965016274516 35.0450231884958
2013-08-14 8.54752565403478 36.9213416250228 31.665616541591 -1.10729189064919 35.0453374811641
2013-08-15 8.48489391016671 36.447175411957 30.9100404254033 -1.16613352792706 35.045651776651
2013-08-16 8.50074721833409 36.3046312367391 30.7237694130232 -1.14397240619976 35.0459660749567
2013-08-19 8.47476425387417 36.017780056154 30.966900572916 -1.17606782387378 35.046280376081
2013-08-20 8.40764538831379 35.9694952489008 30.0717024911009 -1.16231262576621 35.0465932892986
2013-08-21 8.39283571229712 35.6099106873559 30.150636672578 -1.18370955177781 35.0469048145723
2013-08-22 8.50677357168903 35.7200659067622 29.9350395445706 -1.15543503626463 35.0472163426151
2013-08-23 8.52612180880563 35.9740376955479 30.4613763187063 -1.13098140380789 35.0475292641896
2013-08-26 8.54451742366848 35.7134737721897 30.1932522138958 -1.1684260386565 35.047842188558
2013-08-27 8.34942954148574 35.3223185527757 30.0398778137492 -1.26318399576923 35.0481551157204
2013-08-28 8.26367220761771 35.4538727609823 29.8432312439247 -1.25936301719072 35.0484680456768
2013-08-29 8.3007972996722 35.514439856395 30.2602963910549 -1.28840180483725 35.0487809784272
2013-08-30 8.20821233941608 35.6572536570552 30.0871399374514 -1.30215702204923 35.0490925231471
2013-09-03 8.28677801338596 35.9224481781177 31.2942566836513 -1.25401380001613 35.0494054614732
2013-09-04 8.30218518110125 36.2339600919515 31.359943631204 -1.24866460194596 35.0497184025933
2013-09-05 8.3417521726721 36.2417508336724 31.3461276953826 -1.22344677377352 35.0500313465077
2013-09-06 8.38296919003423 36.2301446387857 30.8257044716145 -1.23185275470649 35.0503442932161
2013-09-09 8.38362801274984 36.5438087411273 31.8141548696443 -1.18600213892491 35.0506572427187
2013-09-10 8.55605474562178 36.7899994335951 32.0889831089545 -1.14244401476836 35.0509701950156
2013-09-11 8.60588296049999 36.969858285281 31.8385823246219 -1.10576357563545 35.0512817591951
2013-09-12 8.6041300548805 36.8516435513514 31.6334457629721 -1.1233395994862 35.051593326144
2013-09-13 8.61974990587227 36.9553571668798 31.8415962283195 -1.10652769493349 35.0519035049262
2013-09-16 8.72467296476168 37.2659026913101 31.8415962283195 -1.09506508397303 35.0522136864533
2013-09-17 8.70841506394046 37.1766034647541 31.6958860687748 -1.08360245390815 35.0525224797643
