time value.DAX value.Dow.Jones value.Nikkei
2013-01-02 33.3333333333333 33.3333333333333 33.3333333333333
2013-01-03 33.2376034775914 33.1851179385789 33.3333333333333
2013-01-04 33.3230075150319 33.5523642482787 34.0419879026723
2013-01-07 33.1357032410622 33.586315709723 33.5237879717046
2013-01-08 32.9778803818736 33.4651175823907 33.3432026404591
2013-01-09 33.0834673662981 33.5096245004124 33.6431094608281
2013-01-10 33.0320454195332 33.804455628778 33.940878930453
2013-01-11 33.0622968222601 33.7289326928256 34.0521550947674
2013-01-14 33.1222472488766 33.1990594358974 34.0521550947674
2013-01-15 32.8925202844866 33.2046120361224 33.1632352367342
2013-01-16 32.9577392837841 33.1887726962312 32.5233387699164
2013-01-17 33.1477008597007 33.5503253553541 32.9258144921142
2013-01-18 33.0053050002023 33.5918041172765 33.5283938729265
2013-01-21 33.2051216136422 33.5918041172765 32.6427149941067
2013-01-22 32.9795082421572 33.7735165489614 32.67220422505
2013-01-23 33.0280594644704 33.9210033701304 32.2023740814181
2013-01-24 33.2019935309173 34.0495771877214 32.8320454429067
2013-01-25 33.672677172979 34.1825084830259 33.4172702168612
2013-01-28 33.5656757507759 33.8182093980733 32.2358187758306
2013-01-29 33.6323949725147 34.0200744690906 32.3912395290852
2013-01-30 33.4727308348229 33.9027246494033 33.1960633790545
2013-01-31 33.3216349261476 33.6138965004055 32.9698971144904
2013-02-01 33.5673475511129 33.8680674489143 33.0105269098679
2013-02-04 32.7310546174563 33.3724719801027 32.4061572399295
2013-02-05 32.8443122093945 33.7322000673688 31.9458290865193
2013-02-06 32.4865869521034 33.9143023288996 33.2886019933137
2013-02-07 32.5280241366288 33.7514351625888 32.6149627356733
2013-02-08 32.7906618968517 34.0078847363214 32.1917451795097
2013-02-11 32.711815327473 34.2827868019929 32.1917451795097
2013-02-12 32.8251566129147 34.3529814092608 33.2870284946138
2013-02-13 33.0467003401185 34.1809997997641 32.5216950586015
2013-02-14 32.7008869082329 34.0536650397702 32.7976530126412
2013-02-15 32.5394212454878 34.2471056187184 32.5869543143144
2013-02-18 32.6903455762674 34.2471056187184 33.2748263305337
2013-02-19 33.2205067687232 34.4899131043615 33.04950023033
2013-02-20 33.1195899426446 34.1985823962484 33.4162601479792
2013-02-21 32.496826981457 34.009532518011 32.9130512358695
2013-02-22 32.8325280132609 34.7052895305433 33.6035707691636
2013-02-25 33.3093799449507 34.2724784602105 34.4896787431223
2013-02-26 32.554848245178 34.5163140972864 33.5247973622156
2013-02-27 32.8921771372655 35.3205006095403 34.1006386400618
2013-02-28 33.1744412747464 35.2330606168049 35.0609875513383
2013-03-01 33.0307167664172 35.2189332019451 34.9043570667747
2013-03-04 32.9600973785633 35.5882631074113 34.8468657469478
2013-03-05 33.7255554064169 35.9358923045179 35.0147655373432
2013-03-06 33.9356141403695 35.9710749428758 35.7663488070009
2013-03-07 34.0232026078196 36.0519701948451 35.8059472562513
2013-03-08 34.2233205195863 36.2414575662181 36.4477409041681
2013-03-11 34.2139781117354 36.4349895603411 36.0431687373232
2013-03-12 34.1361170482516 36.4363706709522 35.8857455951848
2013-03-13 34.1566431424566 36.3907813987109 35.5728829587002
2013-03-14 34.5314232640066 36.6666274340186 36.1746444022635
2013-03-15 34.4649174647726 36.7164356268726 36.7322530139419
2013-03-18 34.3271499147258 36.2491181248134 35.7456529157835
2013-03-19 34.0575696903256 36.6651312402691 37.0196285418206
2013-03-20 34.2897405341576 36.804093207004 37.0196285418206
2013-03-21 33.9920912415957 36.6432341553516 37.4131905800979
2013-03-22 33.9014186314741 36.8276358880444 36.4179191877039
2013-03-25 33.7280829793624 36.4838408429484 37.2610090598716
2013-03-26 33.7656639378263 36.8316385480188 37.0568672336484
2013-03-27 33.3775136087534 37.0383108959065 37.5421201426009
2013-03-28 33.4041682391364 37.308187396854 37.1107048797257
2013-03-29 33.4041682391364 37.308187396854 37.4827371808691
2013-04-01 33.4041682391364 37.284897183478 36.6180610850065
2013-04-02 34.040772188625 37.5217961813104 36.4079054591906
2013-04-03 33.7445812738953 37.1577629885098 37.6465119051528
2013-04-04 33.4987849554264 37.3554250561198 38.4790820108414
2013-04-05 32.8189862321275 37.1813393324674 38.4049765418125
2013-04-08 32.835656100271 36.8938259852823 37.928010452161
2013-04-09 32.7279683836257 37.0110650811581 37.4574394830746
2013-04-10 33.4698161703177 37.1928727859814 37.4174336067891
2013-04-11 33.7312110663725 37.2681180940111 37.9851471548934
2013-04-12 33.1875959728903 37.2479864417692 37.6838985851196
2013-04-15 33.0498702717378 36.51764292768 37.4895080495059
2013-04-16 32.9211019823207 37.0049383723748 37.6015645726698
2013-04-17 32.1516998482987 36.6024329203986 38.1948661475034
2013-04-18 32.0261454305544 36.315324434186 37.4573454486855
2013-04-19 31.9671386652236 36.5584254010285 37.8866413734124
2013-04-22 32.0449139397596 36.6050273258497 38.0653593852771
2013-04-23 32.8166720774017 36.9792087904204 37.9012920922137
2013-04-24 33.2487013792828 36.9642158989176 39.1020244760876
2013-04-25 33.5650752409964 37.082876607619 39.235031085894
2013-04-26 33.4875133889653 37.0214004864044 39.077564560349
2013-04-29 33.7392248211073 37.2972181614459 39.077564560349
2013-04-30 33.9115310272707 37.227354583117 39.4878654860304
2013-05-01 33.9115310272707 36.777764614002 39.2604495639516
2013-05-02 34.1172188143302 36.8963020449304 38.8758461209124
2013-05-03 34.8053304995316 37.3809233154735 38.8758461209124
2013-05-06 34.7615791602804 37.4337991773285 38.8758461209124
2013-05-07 35.0602537121872 37.6866256757729 39.7360411908027
