time value.DAX value.Dow.Jones value.Nikkei value.VXX.Adjusted
2013-03-06 0.339630076444387 0.361138604326351 0.350295532330966 -0.0510642131017028
2013-03-07 0.339445666498465 0.360822947556608 0.349590647735402 -0.049859261790475
2013-03-08 0.33778026604429 0.358829263682996 0.352040237125127 -0.048649766852413
2013-03-11 0.337708131262999 0.360766882153291 0.348153263417152 -0.0466282768334427
2013-03-12 0.337951850626016 0.361864426050194 0.347674024617483 -0.047490301293693
2013-03-13 0.339175965683902 0.362502777214011 0.345683389937498 -0.0473621328354114
2013-03-14 0.338422837638363 0.360484187160101 0.346943707811655 -0.0458507326101194
2013-03-15 0.336013540573611 0.359095629378186 0.350458553495841 -0.045567723447639
2013-03-18 0.34070215314402 0.360914762399281 0.347192173483605 -0.048809089026906
2013-03-19 0.333411990232303 0.360073262037815 0.354657523915425 -0.0481427761855427
2013-03-20 0.333622812893304 0.359217703484089 0.352478927627333 -0.0453194440047259
2013-03-21 0.331391174124022 0.358366100522041 0.356941760340354 -0.0466990349864172
2013-03-22 0.333313854245686 0.363228070373048 0.350396841234007 -0.0469387658527411
2013-03-25 0.330412974270068 0.358538714042452 0.357214934331787 -0.0461666226443064
2013-03-26 0.329780406233259 0.360861594866831 0.354183085840164 -0.0448250869402545
2013-03-27 0.32520026178735 0.362007982399388 0.35795238552415 -0.0451606297108886
2013-03-28 0.325791011091489 0.365016632386542 0.354198893027296 -0.0450065365053268
2013-04-01 0.327456266168503 0.366653354127828 0.351283336391159 -0.0453929566874901
2013-04-02 0.331061073324768 0.366068538126699 0.346508562881055 -0.0436381743325224
2013-04-03 0.326936567237103 0.361142902700929 0.356938799917959 -0.0450182698559915
2013-04-04 0.32190638125262 0.360100963027678 0.361855180521409 -0.0438625248017076
2013-04-05 0.318264578195217 0.361708107260145 0.364468676063457 -0.0444413615188191
2013-04-08 0.320323916452523 0.361050068382918 0.362087298139968 -0.0434612829754099
2013-04-09 0.320496915528649 0.363585420233174 0.358965288428789 -0.0430476241906124
2013-04-10 0.324586166285413 0.361831583969859 0.35510782073193 -0.0415255709872026
2013-04-11 0.324250310682787 0.359381733374336 0.357331943061788 -0.0409639871189116
2013-04-12 0.321431208165783 0.361897111020495 0.357172187540249 -0.0405005067265278
2013-04-15 0.32499224242975 0.360226818473478 0.360763455303891 -0.0459825162071179
2013-04-16 0.321077380879545 0.36204712417375 0.358881295930746 -0.0420058009840413
2013-04-17 0.316933636690974 0.36194653041163 0.368450328913957 -0.04733049601656
2013-04-18 0.319974129543833 0.363973858413748 0.36623239079043 -0.0501803787480116
2013-04-19 0.316320336912808 0.362894930241036 0.366875759500194 -0.0460910266540375
2013-04-22 0.315833697135295 0.361917980006327 0.367146041442941 -0.0448977185845634
2013-04-23 0.319607385388998 0.361285018531282 0.361231692268831 -0.0421240961891102
2013-04-24 0.318912679641925 0.35567117264732 0.367033667658072 -0.0416175199473175
2013-04-25 0.320356429856517 0.355049827030193 0.36646236672216 -0.0418686236088704
2013-04-26 0.320506486692716 0.35544862316936 0.366008333309856 -0.0419634431719314
2013-04-29 0.321228001656267 0.35622533697924 0.364095529082551 -0.0415488677180577
2013-04-30 0.32120254439187 0.353723427377155 0.366019984962981 -0.0409459567320055
2013-05-01 0.323827685938591 0.352307571669504 0.366886226615244 -0.0430214842233388
2013-05-02 0.325485296611334 0.35311052613221 0.362950307894569 -0.0415461306381134
2013-05-03 0.328075123341092 0.353465989544269 0.35860550662035 -0.0401466195057106
2013-05-06 0.32741602381073 0.353699469158774 0.35833551029714 -0.0394510032666436
2013-05-07 0.325818069097695 0.35133177868106 0.36137180854128 -0.0385216563200354
2013-05-08 0.326015463483323 0.350237143561819 0.362227184798886 -0.0384797918440276
2013-05-09 0.327943567151152 0.350246742766679 0.361153443017111 -0.0393437529349417
2013-05-10 0.32496975639804 0.347010500064025 0.366555431217745 -0.0385356876798104
2013-05-13 0.324142991411508 0.349234694539253 0.36489014880112 -0.038267834751881
2013-05-14 0.324812921591189 0.350695924000561 0.362190155653886 -0.0376990012456359
2013-05-15 0.322486385113262 0.348404753029942 0.366741126513863 -0.0376322646570673
2013-05-16 0.322731913676232 0.349653551352916 0.365570014348896 -0.0379554793780444
2013-05-17 0.321098014965401 0.349937469386439 0.365625351044661 -0.0366608353965003
2013-05-20 0.321491639380247 0.348673844439226 0.366774513297622 -0.0369399971170944
2013-05-21 0.32105790315928 0.348281828499138 0.367801590394491 -0.037141322052909
2013-05-22 0.321882633358518 0.344158988923669 0.371340238933586 -0.0373818612157728
2013-05-23 0.327146044318652 0.356347688219489 0.355625711179016 -0.0391194437171571
2013-05-24 0.323561095184559 0.355365407917638 0.359878036738878 -0.0388045398410749
2013-05-28 0.329080405463837 0.354943810464448 0.353676103740095 -0.0377003196683794
2013-05-29 0.326655307684018 0.356774454415209 0.355223891584308 -0.0386536536835351
2013-05-30 0.333835338650397 0.362593682885212 0.342753942575149 -0.039182964110758
2013-05-31 0.333904333037429 0.357374530602798 0.349429412210692 -0.0407082758509195
2013-06-03 0.335024997355268 0.364331115085177 0.341735041423802 -0.0410911538642476
2013-06-04 0.333833759589354 0.359997375611046 0.347555959739886 -0.0413870949402863
2013-06-05 0.338685541336449 0.363109221531105 0.342506955303669 -0.0443017181712233
2013-06-06 0.336000827651696 0.366259877262288 0.341732860490619 -0.0439935654046035
2013-06-07 0.338117050048782 0.364866556019326 0.33849065663797 -0.0414742627060783
2013-06-10 0.333900350605633 0.355736282779046 0.350503336023695 -0.0401399694083737
2013-06-11 0.336189862453981 0.359228585778218 0.348111864970079 -0.043530313202278
2013-06-12 0.336109861197735 0.357996817459431 0.352426546823834 -0.0465332254810006
2013-06-13 0.339348466118652 0.366946245504325 0.338780119071373 -0.0450748306943497
2013-06-14 0.337970960676844 0.360639500073483 0.347361941990249 -0.0459724027405763
2013-06-17 0.335313990802606 0.356424258782921 0.352495577610211 -0.0442338271957382
2013-06-18 0.335297528123766 0.359215089601068 0.348994965248106 -0.04350758297294
2013-06-19 0.334925519001893 0.354487213966764 0.354175056137712 -0.0435877891063688
2013-06-20 0.334691175455545 0.357423577293869 0.358193709352939 -0.0503084621023531
2013-06-21 0.327696692180065 0.361141107458315 0.359398120493266 -0.0482359201316463
2013-06-24 0.327069337099533 0.364704768813473 0.359801611210644 -0.0515757171236509
2013-06-25 0.329852585114058 0.365202365813576 0.354731038238373 -0.0497859891660057
2013-06-26 0.332766358083046 0.365866745744618 0.349680440226452 -0.0483135440541163
2013-06-27 0.3281142988092 0.363110402517755 0.354216996030132 -0.0454416973570869
2013-06-28 0.324146731234484 0.357853090095739 0.362853650559539 -0.0448534718897626
2013-07-01 0.32333469180793 0.357906775809589 0.361961334066303 -0.0432028016838223
2013-07-02 0.320671090624529 0.35651025246759 0.366579122451377 -0.0437604655434964
2013-07-03 0.318739807999951 0.359419024523464 0.365400892239607 -0.043559724763022
2013-07-05 0.312949482115778 0.359189944313064 0.368496806120269 -0.0406362325491107
2013-07-08 0.316769001551661 0.362185572301023 0.359541700462122 -0.0384962743148071
2013-07-09 0.315653538365081 0.358324813196755 0.36318685843902 -0.0371652100008566
2013-07-10 0.316200524939348 0.358353868113849 0.362259697924356 -0.0368140909775531
2013-07-11 0.315561263961524 0.358221602063057 0.361553789084147 -0.035336655108728
2013-07-12 0.319606722794173 0.353557120566351 0.362742454042005 -0.0359062974025288
2013-07-15 0.319784069397222 0.3532889078673 0.361972336224494 -0.035045313489016
2013-07-16 0.319048688181336 0.353565428598279 0.363404840869071 -0.0360189576486861
2013-07-17 0.320561454417529 0.352117804795099 0.362036089334923 -0.0347153485475505
2013-07-18 0.320957610703782 0.349815437171461 0.363068555545182 -0.033841603420425
2013-07-19 0.322512620255444 0.352546908370009 0.358227477172959 -0.0332870057984122
2013-07-22 0.322971720624373 0.352063701924203 0.357600059662284 -0.0326354822108597
2013-07-23 0.320987505951787 0.35041627068305 0.360932610037095 -0.0323363866719318
2013-07-24 0.32357621199286 0.349190558432288 0.360009265376417 -0.0327760358015648
2013-07-25 0.323133229639124 0.351849112700303 0.357236605017188 -0.0322189473566153
2013-07-26 0.325012639216406 0.35631708423978 0.351184320567496 -0.0325140440236821
2013-07-29 0.328879119522342 0.35738318876747 0.347005814055503 -0.033268122345315
2013-07-30 0.326786074280728 0.354696022914296 0.350875037990361 -0.0323571351853843
2013-07-31 0.328523671344329 0.356180574561791 0.347087737441866 -0.0317919833479853
2013-08-01 0.328020128574524 0.352704236708189 0.349556237152449 -0.0302806024351617
2013-08-02 0.32423435411809 0.349863437655776 0.355128975710766 -0.0292267674846316
2013-08-05 0.326681822920518 0.351080129144496 0.351301731002106 -0.0290636830671202
2013-08-06 0.323372253269595 0.349866571009647 0.356763311521325 -0.0300021358005673
2013-08-07 0.326973560753426 0.354102668266222 0.349740977877125 -0.030817206896773
2013-08-08 0.329284212966158 0.35395864629402 0.347092148130292 -0.030335007390469
2013-08-09 0.330520528174652 0.351450304938409 0.348805590834414 -0.0307764239474753
2013-08-12 0.331397283064234 0.351788356353849 0.347426460546286 -0.0306120999643688
2013-08-13 0.329505698542691 0.348922176937916 0.351534432470516 -0.0299623079511226
2013-08-14 0.330400502373093 0.347112820671079 0.352658964332789 -0.0301722873769607
2013-08-15 0.333616629029759 0.348544348387707 0.350160811184466 -0.0323217886019317
2013-08-16 0.334988906279819 0.347959138996892 0.348830550436384 -0.0317785957130955
2013-08-19 0.334602193469694 0.345868487043598 0.352261833005201 -0.0327325135184926
2013-08-20 0.336295140326746 0.349923769340627 0.346553999252686 -0.0327729089200593
2013-08-21 0.336977960148993 0.347741524984053 0.348783519489563 -0.0335030046226095
2013-08-22 0.340206576352964 0.347442529139223 0.344924752143652 -0.0325738576358387
2013-08-23 0.33760491853906 0.34644900036074 0.347514914012774 -0.0315688329125739
2013-08-26 0.340336203434661 0.345975702753991 0.346495180563191 -0.0328070867518429
2013-08-27 0.337966575215107 0.347743518797034 0.350333608071265 -0.0360437020834054
2013-08-28 0.33596024630076 0.350567285452827 0.349564520279651 -0.0360920520332379
2013-08-29 0.335403076890807 0.349015807830008 0.352279283596422 -0.0366981683172375
2013-08-30 0.333243359219227 0.352090012840803 0.351933428427229 -0.0372668004872585
2013-09-03 0.329414551508063 0.347308887148393 0.358416841576317 -0.0351402802327729
2013-09-04 0.328539888729093 0.34874210621579 0.357550719533228 -0.0348327144781113
2013-09-05 0.329385391168021 0.348055992545559 0.35661338699957 -0.0340547707131501
2013-09-06 0.332555492305 0.349566026155776 0.352327026585565 -0.0344485450463407
2013-09-09 0.327462612569315 0.347165393149271 0.35802784669964 -0.0326558524182259
2013-09-10 0.329789612136484 0.344894360589113 0.356357632688599 -0.031041605414196
2013-09-11 0.33110674352641 0.345949949265619 0.352933599647815 -0.0299902924398446
2013-09-12 0.332343517665116 0.346202342959519 0.352041157811514 -0.0305870184361495
2013-09-13 0.331504180243196 0.345672350486025 0.352822171156971 -0.0299987018861913
2013-09-16 0.333123988157072 0.346067878700246 0.350282366133274 -0.0294742329905915
2013-09-17 0.333418275466843 0.346188697332323 0.349639001262941 -0.0292459740621066
2013-09-18 0.331556938016912 0.346230684008855 0.350081288300871 -0.027868910326638
2013-09-19 0.331388956462898 0.342189691965536 0.353948045343198 -0.0275266937716327
2013-09-20 0.335194413245757 0.338689062256441 0.354552732357514 -0.0284362078597126
2013-09-23 0.335170480821912 0.339356840585874 0.354411558948807 -0.0289388803565932
2013-09-24 0.335870596763158 0.337670315533077 0.355195404789602 -0.0287363170858372
2013-09-25 0.336554805685889 0.337639352800001 0.354494006883654 -0.0286881653695446
2013-09-26 0.334335353947727 0.336531234737118 0.357083348477569 -0.0279499371624139
2013-09-27 0.335863077493623 0.336375176620906 0.357043821802594 -0.0292820759171226
2013-09-30 0.337599188655379 0.337433061505026 0.355675500171855 -0.0307077503322595
2013-10-01 0.338346789755571 0.336212516938111 0.35480409616104 -0.0293634028547225
2013-10-02 0.340878914225087 0.339055318312306 0.350798963262195 -0.0307331957995877
2013-10-03 0.341118615115214 0.337287567757854 0.353600668991652 -0.0320068518647195
2013-10-04 0.343182602592854 0.338534450835157 0.350157070009801 -0.0318741234378119
2013-10-07 0.344870517998862 0.339526833317321 0.350205419550759 -0.034602770866942
2013-10-08 0.345074165860941 0.337173399755673 0.354128686942359 -0.0363762525589732
2013-10-09 0.342096199683881 0.33630407623123 0.356567736630391 -0.0349680125455019
2013-10-10 0.341327163562662 0.337041471486051 0.35249790298132 -0.0308665380300326
2013-10-11 0.339865768577302 0.337121175771454 0.353112668915988 -0.0300996132647437
2013-10-14 0.340837433751958 0.338921277534022 0.350742145188244 -0.0305008564742254
2013-10-15 0.344272910955683 0.335678321125796 0.35240482260101 -0.0323560546824898
2013-10-16 0.341952067297292 0.337221997428941 0.349133148512587 -0.0283072132388203
2013-10-17 0.339504603168622 0.336202378080557 0.350948977513935 -0.0266559587631135
2013-10-18 0.341769504681603 0.335072929530523 0.349523035401058 -0.0263654696131847
2013-10-21 0.341623665052084 0.332682579535279 0.352246556416187 -0.02655280100355
2013-10-22 0.343219543918116 0.333106564118756 0.350193094511015 -0.026519202547888
2013-10-23 0.346108136525475 0.334982062625821 0.345900016819953 -0.0269902159712498
2013-10-24 0.346572543601021 0.333603684578208 0.346256870689543 -0.0264330988687729
2013-10-25 0.349666957569257 0.337225863844955 0.339678345604321 -0.0265711670185324
2013-10-28 0.347154886899988 0.33484429688173 0.344545852146039 -0.0265450359277571
2013-10-29 0.3481893599706 0.336667618173043 0.34147492590113 -0.0263319040447726
2013-10-30 0.346645721643841 0.335022938778867 0.344826263922816 -0.0264949243455237
2013-10-31 0.349394719461573 0.335782201015009 0.341417069183051 -0.0265939896596325
2013-11-01 0.347992968252556 0.33878246892471 0.339583130164557 -0.0263585673418218
2013-11-04 0.346709021241721 0.341564052133805 0.337229538355562 -0.0255026117310891
2013-11-05 0.344972346698905 0.34013047976492 0.340290155280769 -0.0253929817445943
2013-11-06 0.343351654922302 0.340298727004313 0.341130591222762 -0.0247809731493771
2013-11-07 0.347081121442693 0.338847028317997 0.339885204566729 -0.0258133543274197
2013-11-08 0.346037668354431 0.342352837423247 0.336248297301957 -0.0246388030796352
2013-11-11 0.343775487721547 0.342134865223739 0.338437698263924 -0.0243480512092093
2013-11-12 0.34091666731922 0.339433089345679 0.343789410007907 -0.0241391666728057
2013-11-13 0.34097058394942 0.341143305991367 0.341991701334742 -0.0241055912755285
2013-11-14 0.34077489517975 0.337897633719524 0.344916998688219 -0.023589527587493
2013-11-15 0.338994694700096 0.336564503875266 0.34755854445748 -0.023117743032842
2013-11-18 0.341409452578769 0.336354983377282 0.345374787390292 -0.0231392233463439
2013-11-19 0.34108808736131 0.336848708196681 0.345547560211917 -0.023484355769908
2013-11-20 0.342001291284404 0.335755572232026 0.345293550785322 -0.0230504143017521
2013-11-21 0.338780437425916 0.334971219442998 0.348347185897815 -0.0220988427667286
2013-11-22 0.338136855089014 0.336560257731562 0.346978104151747 -0.021675216972323
2013-11-25 0.340966488796763 0.333707046019854 0.34706115354121 -0.0217346883578277
2013-11-26 0.341491549625015 0.335298966054958 0.345122968509025 -0.0219134841889978
2013-11-27 0.343281310595756 0.335044525113977 0.343558660067205 -0.021884495776938
2013-11-29 0.344807000556552 0.333211886403359 0.344104339991483 -0.0221232269513937
2013-12-02 0.345719374092891 0.332525781238224 0.344144925410818 -0.0223900807419329
2013-12-03 0.341481280393137 0.333354007477646 0.348225295332293 -0.0230605832030765
2013-12-04 0.342176249013833 0.336729362978662 0.344231980745665 -0.0231375927381593
2013-12-05 0.343050622309821 0.337701740463306 0.342696964567414 -0.0234493273405415
2013-12-06 0.342671684886203 0.337512966359464 0.342230669986941 -0.0224153212326082
2013-12-09 0.342963363767621 0.334813824901889 0.344418207428733 -0.0221953960982422
2013-12-10 0.342056073618539 0.335563918619142 0.344832506451572 -0.0224524986892532
2013-12-11 0.343805983625604 0.334991794215487 0.34492490483544 -0.0237226826765309
2013-12-12 0.344181639810117 0.334985567678252 0.344841205738926 -0.0240084132272955
2013-12-13 0.343601937458373 0.335029947873343 0.345404715502986 -0.0240366008347016
2013-12-16 0.348516251717302 0.337518954628559 0.337957537841342 -0.0239927441872026
2013-12-17 0.345597730184813 0.33699200134081 0.341306361000564 -0.0238960925261869
2013-12-18 0.342888265823614 0.336857722897279 0.342040069443775 -0.0217860581646678
2013-12-19 0.344702502679005 0.33328315502028 0.343775314742759 -0.0217609724420448
2013-12-20 0.345632707847243 0.334969429479956 0.341209742946547 -0.021811880273746
2013-12-23 0.346983881560688 0.334573005677214 0.339367570967684 -0.0209244582055862
2013-12-24 0.346399792911036 0.334981482654492 0.339080856053534 -0.0204621316190624
2013-12-26 0.343506332039223 0.33478995679424 0.341658019667451 -0.0199543085009145
2013-12-27 0.346523876628994 0.334085879804308 0.339568161874312 -0.0201779183076146
2013-12-30 0.34633719386158 0.334146623434315 0.340036593899794 -0.0205204111956889
2013-12-31 0.345970311727602 0.334842344597869 0.339676386121329 -0.0204890424467999
2014-01-02 0.343614097386857 0.33467469370137 0.342822556043676 -0.0211113471319025
2014-01-03 0.343604761107922 0.335754333295521 0.341537554814811 -0.0208966492182544
2014-01-06 0.34367523578099 0.338294232804572 0.338738925864789 -0.0207083944503509
2014-01-07 0.34519975154189 0.338772323502068 0.336169466158303 -0.020141541202261
2014-01-08 0.343524354793095 0.335514927045091 0.341046189901385 -0.0200854717395702
2014-01-09 0.343692801267807 0.338572454561429 0.338021754599227 -0.0202870104284627
2014-01-10 0.344348984805282 0.3376090112947 0.337778536671509 -0.0197365327714913
2014-01-13 0.34737970567225 0.333548194981871 0.339618893605395 -0.0205467942595159
2014-01-14 0.349746880293503 0.337263335028925 0.332787134069985 -0.0197973493924133
2014-01-15 0.350877786546735 0.333652750290687 0.335027466010765 -0.0195580028481877
2014-01-16 0.351651095329263 0.334699750509472 0.333364521181805 -0.0197153670205406
2014-01-17 0.352008399580044 0.33543574440136 0.332312159982511 -0.0197563039639142
2014-01-21 0.349820761445419 0.334493574450076 0.335082206221143 -0.0193965421166388
2014-01-22 0.349965851928855 0.33413817370678 0.335028552873277 -0.0191325785089127
2014-01-23 0.350316898923717 0.333691935321736 0.335861671052253 -0.0198705052977063
2014-01-24 0.350468960893099 0.334348801852818 0.337353263156734 -0.0221710259026509
2014-01-27 0.352076093521091 0.334796593779353 0.335852434194465 -0.0227251214949085
2014-01-28 0.352817974327993 0.335329125056378 0.333568745252482 -0.0217158446368522
2014-01-29 0.350019060236945 0.331515618277832 0.341616199721304 -0.0231508782360806
2014-01-30 0.352814521226252 0.335322944585725 0.334711489616021 -0.0228489554279988
2014-01-31 0.352459542056694 0.335387608438871 0.337081661462643 -0.0249288119582077
2014-02-03 0.352316951169844 0.335658591494567 0.339058259438123 -0.0270338021025332
2014-02-04 0.355151664173954 0.341807023847683 0.329852039157212 -0.0268107271788489
2014-02-05 0.353484781634717 0.34009649459617 0.334189177969142 -0.0277704542000287
2014-02-06 0.354908826396048 0.340293065883441 0.329525730381408 -0.0247276226608973
2014-02-07 0.352445401923222 0.339143748070957 0.331310747848117 -0.022899897842296
2014-02-10 0.352451955414842 0.337588231695325 0.332925172485727 -0.0229653595958938
2014-02-11 0.355273120977393 0.337655798247606 0.328901823971806 -0.0218307431968057
2014-02-12 0.356583654941479 0.335412826332503 0.329321949832415 -0.0213184311063967
2014-02-13 0.358937422946701 0.338056791137494 0.324183846470097 -0.021178060554291
2014-02-14 0.36127000286996 0.340016750501511 0.319566014977151 -0.0208527683486224
2014-02-18 0.357772730581142 0.334672342259913 0.327955379236988 -0.0204004520780433
2014-02-19 0.360510615651549 0.334857188984178 0.326547673090958 -0.0219154777266847
2014-02-20 0.361470904647302 0.338395670099701 0.321387028921192 -0.021253603668195
2014-02-21 0.358695357182571 0.33463036583702 0.327913570006441 -0.0212392930260326
2014-02-24 0.360031759162317 0.335841246223724 0.325178430888178 -0.0210514362742191
2014-02-25 0.358241568394409 0.333983231541019 0.328737762984044 -0.0209625629194719
2014-02-26 0.357924476535307 0.335253052462263 0.32809921204944 -0.0212767410470098
2014-02-27 0.355599726711179 0.337654924645859 0.327996406948656 -0.0212510583056945
2014-02-28 0.357641634988063 0.337956514461433 0.325923897424144 -0.0215220468736405
2014-03-03 0.354284837686273 0.340453090377728 0.328554054223384 -0.023291982287385
2014-03-04 0.35609011440267 0.339464589163454 0.325792960654689 -0.0213476642208129
2014-03-05 0.353840723144785 0.33891270586808 0.32854443943412 -0.0212978684469848
2014-03-06 0.351895192257618 0.338561422628379 0.330609505162275 -0.021066120048272
2014-03-07 0.347245923682825 0.340699464503036 0.3337286643072 -0.0216740524930618
2014-03-10 0.34901089701503 0.342133496968941 0.330750112495841 -0.0218945064798133
2014-03-11 0.349801098797723 0.339923742073273 0.332424316694417 -0.022149157565412
2014-03-12 0.349751669695885 0.344418045694038 0.328253237607175 -0.0224229529970972
2014-03-13 0.34734133690199 0.343372636937943 0.332893098408469 -0.0236070722484015
2014-03-14 0.353072253902368 0.345521383438549 0.325974415494575 -0.0245680528354915
2014-03-17 0.35345189792478 0.345232496859949 0.324440333996323 -0.0231247287810526
2014-03-18 0.353194986889476 0.344581378302661 0.324273064008776 -0.0220494292009126
2014-03-19 0.354816176500507 0.342222570965955 0.325461726629158 -0.0225004740956208
2014-03-20 0.35618861806807 0.345365919005858 0.320849093689651 -0.0224036307635792
2014-03-21 0.356657417584181 0.346154143537736 0.319661392409482 -0.0224729535313979
2014-03-24 0.350695141321366 0.345825218942193 0.325993329621152 -0.0225136898847107
2014-03-25 0.35419432187749 0.345504543480663 0.322392738024222 -0.0220916033823756
2014-03-26 0.357683690879025 0.342111533178884 0.322656499883939 -0.0224517239418478
2014-03-27 0.356247945047378 0.34096317830547 0.324873646492723 -0.0220847698455708
2014-03-28 0.357607012605242 0.339515224552151 0.324474477619378 -0.0215967147767711
2014-03-31 0.355113186999807 0.341437174967846 0.324274264114827 -0.0208246260824799
2014-04-01 0.356224445855398 0.341979951573304 0.321886095869683 -0.0200904932983847
2014-04-02 0.35597417480238 0.341403927943258 0.322804816225641 -0.0201829189712785
2014-04-03 0.3555722472694 0.340791122740468 0.323760781777787 -0.0201241517876549
2014-04-04 0.358050445387451 0.338491795923324 0.323999557951941 -0.0205417992627171
2014-04-07 0.355560416483269 0.340254160276131 0.325458128419493 -0.0212727051788931
2014-04-08 0.356577700853841 0.341815848521047 0.322595498260796 -0.0209890476356834
2014-04-09 0.357936829788504 0.345139341364112 0.317437785326748 -0.0205139564793644
2014-04-10 0.359124407734386 0.341633856390418 0.321178834839726 -0.0219370989645301
2014-04-11 0.360614965182587 0.34354770042252 0.318868996168703 -0.0230316617738108
2014-04-14 0.36062757332432 0.345340267383693 0.316815784635135 -0.0227836253431487
2014-04-15 0.354270550606734 0.348508848719111 0.319770116912361 -0.0225495162382059
2014-04-16 0.35271269210259 0.345643543093655 0.322956786216193 -0.0213130214124383
2014-04-17 0.355573580699208 0.344402480315811 0.320978487013815 -0.0209545480288341
2014-04-21 0.354448800086519 0.344463860422888 0.321589988242177 -0.0205026487515843
2014-04-22 0.359671337718178 0.343988764281422 0.316707153108832 -0.020367255108432
2014-04-23 0.357072676905491 0.343462846248977 0.319857717799349 -0.0203932409538171
2014-04-24 0.358587629996413 0.344234098115341 0.317923005720367 -0.0207447338321205
2014-04-25 0.355873249607831 0.344002068584842 0.321175483926101 -0.0210508021187747
2014-04-28 0.357239027120731 0.34529275531118 0.318057119097447 -0.0205889015293577
2014-04-29 0.360110592749787 0.344523325892633 0.315447508910268 -0.0200814275526881
2014-04-30 0.360389641634874 0.345100268621123 0.314592031515187 -0.0200819417711837
2014-05-01 0.358720671813713 0.343344552815772 0.317903852085269 -0.0199690767147545
2014-05-02 0.358634045061311 0.343007744237457 0.31831631775426 -0.0199581070530283
2014-05-05 0.357793931021435 0.343498787462076 0.318454413084027 -0.0197471315675385
2014-05-06 0.35712499706857 0.342322556805564 0.320527076248412 -0.0199746301225465
2014-05-07 0.361154791927221 0.345899161447372 0.312638645688072 -0.0196925990626651
2014-05-08 0.361985594012153 0.343866816014765 0.313743665394736 -0.0195960754216532
